mode,route_id,o_zone_id,d_zone_id,unique_route_id,prob,node_ids,link_ids,distance_mile,total_distance_km,total_free_flow_travel_time,total_travel_time,route_key,volume
1,13,21,17,5,0.10857,21;20;19;17,64;61;58,12,19.308,12,25.3529,77_183,65.1419
1,0,21,18,1,1,21;20;18,64;60,10,16.09,10,12.8521,59_124,100
1,0,21,19,1,0.798105,21;22;15;19,65;67;45,8,12.872,8,17.5288,77_177,319.242
1,1,21,19,2,0.201895,21;20;19,64;61,10,16.09,10,18.3818,60_125,80.7581
1,0,21,20,1,1,21;20,64,6,9.654,6,8.55991,41_64,1200
1,0,21,22,1,0.991636,21;22,65,2,3.218,2,4.56614,43_65,1784.94
1,1,21,22,2,0.0083645,21;20;22,64;63,11,17.699,11,16.7236,63_127,15.0561
1,0,21,23,1,0.759613,21;24;23,66;76,5,8.045,5,14.8823,68_142,531.729
1,1,21,23,2,0.0083645,21;20;22;23,64;63;70,15,24.135,15,28.3714,86_197,5.85515
1,5,21,23,3,0.232022,21;22;23,65;70,6,9.654,6,16.2139,66_135,162.416
1,0,21,24,1,0.976188,21;24,66,3,4.827,3,11.0081,45_66,488.094
1,1,21,24,2,0.0083645,21;20;22;23;24,64;63;70;73,17,27.353,17,32.3001,110_270,4.18225
1,7,21,24,3,0.0154471,21;22;23;24,65;70;73,8,12.872,8,20.1426,90_208,7.72354
1,0,22,1,1,0.615086,22;21;24;13;12;3;1,69;66;74;38;35;5,20,32.18,20,44.0145,96_287,246.034
1,1,22,1,2,0.369467,22;23;24;13;12;3;1,70;73;74;38;35;5,21,33.789,21,44.0889,98_295,147.787
1,7,22,1,3,0.0154471,22;23;14;11;4;3;1,70;71;40;31;8;5,26,41.834,26,51.8816,78_225,6.17883
1,7,22,2,6,0.0154471,22;23;14;11;4;3;1;2,70;71;40;31;8;5;1,32,51.488,32,57.8828,80_226,1.54471
1,0,22,2,1,0.806835,22;20;18;7;8;6;2,68;60;54;17;19;14,21,33.789,21,42.5722,83_232,80.6835
1,1,22,2,2,0.0166003,22;23;24;13;12;3;1;2,70;73;74;38;35;5;1,27,43.443,27,50.0902,100_296,1.66003
1,4,22,2,4,0.139801,22;21;24;13;12;3;1;2,69;66;74;38;35;5;1,26,41.834,26,50.0157,98_288,13.9801
1,2,22,2,3,0.00892213,22;21;20;18;7;8;6;2,69;64;60;54;17;19;14,24,38.616,24,47.4436,104_297,0.892213
1,5,22,2,5,0.0123949,22;20;18;16;8;6;2,68;60;55;47;19;14,24,38.616,24,46.6172,92_263,1.23949
1,0,22,3,1,0.615086,22;21;24;13;12;3,69;66;74;38;35,16,25.744,16,40.0038,95_282,61.5086
1,1,22,3,2,0.369467,22;23;24;13;12;3,70;73;74;38;35,17,27.353,17,40.0783,97_290,36.9467
1,7,22,3,3,0.0154471,22;23;14;11;4;3,70;71;40;31;8,22,35.398,22,47.8709,77_220,1.54471
1,4,22,4,5,0.710026,22;15;10;9;5;4,67;43;26;23;11,19,30.571,19,40.6357,65_170,284.01
1,2,22,4,3,0.0557204,22;15;10;11;4,67;43;27;31,20,32.18,20,42.5338,62_168,22.2882
1,0,22,4,1,0.0184019,22;15;14;11;4,67;44;40;31,18,28.962,18,46.0872,66_182,7.36076
1,1,22,4,2,0.0083645,22;20;19;15;10;9;5;4,68;61;57;43;26;23;11,28,45.052,28,54.1091,104_289,3.3458
1,3,22,4,4,0.00823581,22;23;24;13;12;3;4,70;73;74;38;35;6,21,33.789,21,44.4224,101_296,3.29432
1,5,22,4,6,0.0791725,22;23;14;11;4,70;71;40;31,18,28.962,18,43.5293,74_212,31.669
1,6,22,4,7,0.120079,22;21;24;13;12;3;4,69;66;74;38;35;6,20,32.18,20,44.3479,99_288,48.0316
1,1,22,5,2,0.0083645,22;20;19;15;10;9;5,68;61;57;43;26;23,26,41.834,26,51.7481,100_278,1.6729
1,0,22,5,1,0.955558,22;15;10;9;5,67;43;26;23,17,27.353,17,38.2746,61_159,191.112
1,3,22,5,3,0.00823581,22;23;24;13;12;3;4;5,70;73;74;38;35;6;9,23,37.007,23,46.79,106_305,1.64716
1,5,22,5,4,0.027842,22;23;14;11;4;5,70;71;40;31;9,20,32.18,20,45.8969,79_221,5.56839
1,0,22,6,1,0.939075,22;20;18;7;8;6,68;60;54;17;19,16,25.744,16,36.0758,81_218,187.815
1,4,22,6,5,0.023008,22;15;10;9;5;6,67;43;26;23;12,21,33.789,21,47.0865,67_171,4.6016
1,3,22,6,4,0.0206307,22;20;18;16;8;6,68;60;55;47;19,19,30.571,19,40.1209,90_249,4.12614
1,2,22,6,3,0.00892213,22;21;20;18;7;8;6,69;64;60;54;17;19,19,30.571,19,40.9473,102_283,1.78443
1,1,22,6,2,0.0083645,22;20;19;15;10;9;5;6,68;61;57;43;26;23;12,30,48.27,30,60.5599,106_290,1.6729
1,0,22,7,1,0.991078,22;20;18;7,68;60;54,11,17.699,11,14.5411,67_182,495.539
1,2,22,7,2,0.00892213,22;21;20;18;7,69;64;60;54,14,22.526,14,19.4126,88_247,4.46106
1,3,22,8,3,0.0206307,22;20;18;16;8,68;60;55;47,17,27.353,17,24.8781,84_230,10.3153
1,0,22,8,1,0.970447,22;20;18;7;8,68;60;54;17,14,22.526,14,20.8331,75_199,485.224
1,2,22,8,2,0.00892213,22;21;20;18;7;8,69;64;60;54;17,17,27.353,17,25.7045,96_264,4.46106
1,0,22,9,1,0.991636,22;15;10;9,67;43;26,12,19.308,12,28.3653,56_136,694.145
1,1,22,9,2,0.0083645,22;20;19;15;10;9,68;61;57;43;26,21,33.789,21,41.8387,95_255,5.85515
1,0,22,10,1,0.991636,22;15;10,67;43,9,14.481,9,22.4651,47_110,2578.25
1,1,22,10,2,0.0083645,22;20;19;15;10,68;61;57;43,18,28.962,18,35.9385,86_229,21.7477
1,0,22,11,1,0.273873,22;15;14;11,67;44;40,12,19.308,12,38.0648,62_151,301.261
1,3,22,11,4,0.210393,22;23;14;11,70;71;40,12,19.308,12,35.5068,70_181,231.432
1,1,22,11,2,0.0083645,22;20;19;15;10;9;5;4;11,68;61;57;43;26;23;11;10,34,54.706,34,61.9288,115_299,9.20095
1,2,22,11,3,0.507369,22;15;10;11,67;43;27,14,22.526,14,34.5113,58_137,558.106
1,0,22,12,1,0.615086,22;21;24;13;12,69;66;74;38,12,19.308,12,35.9728,92_247,430.56
1,1,22,12,2,0.369467,22;23;24;13;12,70;73;74;38,13,20.917,13,36.0472,94_255,258.627
1,7,22,12,3,0.0154471,22;23;14;11;12,70;71;40;33,18,28.962,18,49.7733,82_214,10.813
1,0,22,13,1,0.615086,22;21;24;13,69;66;74,9,14.481,9,32.937,80_209,799.612
1,1,22,13,2,0.384914,22;23;24;13,70;73;74,10,16.09,10,33.0115,82_217,500.389
1,0,22,14,1,0.568288,22;15;14,67;44,8,12.872,8,23.0816,51_111,681.945
1,1,22,14,2,0.431712,22;23;14,70;71,8,12.872,8,20.5237,59_141,518.055
1,0,22,15,1,0.991636,22;15,67,3,4.827,3,8.78385,37_67,2578.25
1,1,22,15,2,0.0083645,22;20;19;15,68;61;57,12,19.308,12,22.2573,76_186,21.7477
1,0,22,16,1,0.0184019,22;15;19;17;16,67;45;58;52,10,16.09,10,28.2974,89_222,22.0823
1,1,22,16,2,0.972676,22;20;18;16,68;60;55,12,19.308,12,15.6802,76_183,1167.21
1,2,22,16,3,0.00892213,22;21;20;18;16,69;64;60;55,15,24.135,15,20.5516,97_248,10.7066
1,0,22,17,1,0.982713,22;15;19;17,67;45;58,8,12.872,8,19.9338,73_170,1670.61
1,1,22,17,2,0.0083645,22;20;19;15;10;17,68;61;57;43;30,26,41.834,26,53.7817,103_259,14.2196
1,2,22,17,3,0.00892213,22;15;10;17,67;43;30,17,27.353,17,40.3082,64_140,15.1676
1,0,22,18,1,0.991078,22;20;18,68;60,9,14.481,9,12.4745,60_128,297.323
1,2,22,18,2,0.00892213,22;21;20;18,69;64;60,12,19.308,12,17.346,81_193,2.67664
1,1,22,19,2,0.0083645,22;20;19,68;61,9,14.481,9,18.0042,61_129,10.0374
1,0,22,19,1,0.991636,22;15;19,67;45,6,9.654,6,12.9626,56_112,1189.96
1,0,22,20,1,0.991078,22;20,68,5,8.045,5,8.18236,42_68,2378.59
1,2,22,20,2,0.00892213,22;21;20,69;64,8,12.872,8,13.0538,63_133,21.4131
1,0,22,21,1,0.991636,22;21,69,2,3.218,2,4.4939,43_69,1784.94
1,1,22,21,2,0.0083645,22;20;21,68;62,11,17.699,11,17.0126,63_130,15.0561
1,0,22,23,1,0.991078,22;23,70,4,6.436,4,11.6478,45_70,2081.26
1,2,22,23,2,0.00892213,22;21;24;23,69;66;76,7,11.263,7,19.3762,90_211,18.7365
1,0,22,24,1,0.615086,22;21;24,69;66,5,8.045,5,15.502,67_135,676.594
1,1,22,24,2,0.384914,22;23;24,70;73,6,9.654,6,15.5764,69_143,423.406
1,7,23,1,2,0.0154471,23;14;11;4;3;1,71;40;31;8;5,22,35.398,22,40.2338,56_155,4.63412
1,0,23,1,1,0.984553,23;24;13;12;3;1,73;74;38;35;5,17,27.353,17,32.4412,76_225,295.366
1,0,23,3,1,0.984553,23;24;13;12;3,73;74;38;35,13,20.917,13,28.4305,75_220,98.4553
1,7,23,3,2,0.0154471,23;14;11;4;3,71;40;31;8,18,28.962,18,36.2231,55_150,1.54471
1,1,23,4,2,0.323563,23;24;13;12;3;4,73;74;38;35;6,17,27.353,17,32.7746,79_226,161.781
1,0,23,4,1,0.676437,23;14;11;4,71;40;31,14,22.526,14,31.8815,52_142,338.219
1,0,23,5,1,0.676437,23;14;11;4;5,71;40;31;9,16,25.744,16,34.2491,57_151,67.6437
1,1,23,5,2,0.323563,23;24;13;12;3;4;5,73;74;38;35;6;9,19,30.571,19,35.1422,84_235,32.3563
1,0,23,6,1,0.676437,23;14;11;4;5;6,71;40;31;9;12,20,32.18,20,43.0609,63_163,67.6437
1,1,23,6,2,0.0738397,23;24;13;12;3;1;2;6,73;74;38;35;5;1;4,28,45.052,28,45.1204,84_230,7.38397
1,2,23,6,3,0.00892213,23;24;21;20;18;7;8;6,73;75;64;60;54;17;19,22,35.398,22,51.0651,127_362,0.892213
1,4,23,6,4,0.194581,23;24;13;12;3;4;5;6,73;74;38;35;6;9;12,23,37.007,23,43.954,90_247,19.4581
1,10,23,6,5,0.0462205,23;22;20;18;7;8;6,72;68;60;54;17;19,20,32.18,20,48.1172,104_290,4.62205
1,0,23,7,1,0.809252,23;22;20;18;7,72;68;60;54,15,24.135,15,26.5825,90_254,161.85
1,2,23,7,2,0.190748,23;24;21;20;18;7,73;75;64;60;54,17,27.353,17,29.5304,113_326,38.1495
1,3,23,8,3,0.0206307,23;22;20;18;16;8,72;68;60;55;47,21,33.789,21,36.9195,107_302,6.18921
1,0,23,8,1,0.788622,23;22;20;18;7;8,72;68;60;54;17,18,28.962,18,32.8745,98_271,236.587
1,2,23,8,2,0.190748,23;24;21;20;18;7;8,73;75;64;60;54;17,20,32.18,20,35.8224,121_343,57.2243
1,0,23,9,1,0.0925032,23;14;11;10;9,71;40;32;26,16,25.744,16,41.9444,67_169,46.2516
1,1,23,9,2,0.0083645,23;22;20;19;15;10;9,72;68;61;57;43;26,25,40.225,25,53.8801,118_327,4.18225
1,2,23,9,3,0.381177,23;14;15;10;9,71;41;43;26,18,28.962,18,40.4645,71_181,190.588
1,6,23,9,4,0.517956,23;22;15;10;9,72;67;43;26,16,25.744,16,40.4067,79_208,258.978
1,0,23,10,1,0.0925032,23;14;11;10,71;40;32,13,20.917,13,36.0442,58_143,166.506
1,1,23,10,2,0.0083645,23;22;20;19;15;10,72;68;61;57;43,22,35.398,22,47.9799,109_301,15.0561
1,2,23,10,3,0.381177,23;14;15;10,71;41;43,15,24.135,15,34.5643,62_155,686.118
1,6,23,10,4,0.517956,23;22;15;10,72;67;43,13,20.917,13,34.5065,70_182,932.32
1,0,23,11,1,0.991636,23;14;11,71;40,8,12.872,8,23.859,48_111,1289.13
1,1,23,11,2,0.0083645,23;24;13;12;3;4;11,73;74;38;35;6;10,23,37.007,23,40.5943,90_236,10.8738
1,7,23,12,2,0.0154471,23;14;11;12,71;40;33,14,22.526,14,38.1255,60_144,10.813
1,0,23,12,1,0.984553,23;24;13;12,73;74;38,9,14.481,9,24.3995,72_185,689.187
1,0,23,13,1,1,23;24;13,73;74,6,9.654,6,21.3637,60_147,800
1,0,23,14,1,1,23;14,71,4,6.436,4,8.87589,37_71,1100
1,0,23,15,1,0.610459,23;22;15,72;67,7,11.263,7,20.8252,60_139,610.459
1,1,23,15,2,0.0083645,23;22;20;19;15,72;68;61;57,16,25.744,16,34.2987,99_258,8.3645
1,2,23,15,3,0.381177,23;14;15,71;41,9,14.481,9,20.8831,52_112,381.177
1,0,23,16,1,0.0184019,23;22;15;19;17;16,72;67;45;58;52,14,22.526,14,40.3387,112_294,9.20095
1,1,23,16,2,0.790851,23;22;20;18;16,72;68;60;55,16,25.744,16,27.7216,99_255,395.425
1,2,23,16,3,0.190748,23;24;21;20;18;16,73;75;64;60;55,18,28.962,18,30.6695,122_327,95.3738
1,0,23,17,1,0.610459,23;22;15;19;17,72;67;45;58,12,19.308,12,31.9752,96_242,366.275
1,1,23,17,2,0.0083645,23;22;20;19;15;10;17,72;68;61;57;43;30,30,48.27,30,65.8231,126_331,5.0187
1,4,23,17,4,0.372255,23;14;15;19;17,71;41;45;58,14,22.526,14,32.033,88_215,223.353
1,2,23,17,3,0.00892213,23;14;15;10;17,71;41;43;30,23,37.007,23,52.4075,79_185,5.35328
1,0,23,18,1,0.809252,23;22;20;18,72;68;60,13,20.917,13,24.5159,83_200,80.9252
1,2,23,18,2,0.190748,23;24;21;20;18,73;75;64;60,15,24.135,15,27.4638,106_272,19.0748
1,0,23,19,1,0.610459,23;22;15;19,72;67;45,10,16.09,10,25.004,79_184,183.138
1,1,23,19,2,0.0083645,23;22;20;19,72;68;61,13,20.917,13,30.0456,84_201,2.50935
1,2,23,19,3,0.381177,23;14;15;19,71;41;45,12,19.308,12,25.0619,71_157,114.353
1,0,23,20,1,0.809252,23;22;20,72;68,9,14.481,9,20.2238,65_140,566.477
1,2,23,20,2,0.190748,23;24;21;20,73;75;64,11,17.699,11,23.1716,88_212,133.523
1,0,23,21,1,0.802072,23;24;21,73;75,5,8.045,5,14.6117,68_148,561.451
1,1,23,21,2,0.0083645,23;22;20;21,72;68;62,15,24.135,15,29.054,86_202,5.85515
1,5,23,21,3,0.189563,23;22;21,72;69,6,9.654,6,16.5353,66_141,132.694
1,0,23,22,1,1,23;22,72,4,6.436,4,12.0414,45_72,2100
1,0,23,24,1,1,23;24,73,2,3.218,2,3.92862,47_73,700
1,0,24,1,1,0.984553,24;13;12;3;1,74;38;35;5,15,24.135,15,28.5125,53_152,98.4553
1,7,24,1,2,0.0154471,24;23;14;11;4;3;1,76;71;40;31;8;5,24,38.616,24,44.108,80_231,1.54471
1,0,24,4,1,0.984553,24;13;12;3;4,74;38;35;6,15,24.135,15,28.8459,56_153,196.911
1,7,24,4,2,0.0154471,24;23;14;11;4,76;71;40;31,16,25.744,16,35.7557,76_218,3.08942
1,0,24,6,1,0.027324,24;21;20;18;7;8;6,75;64;60;54;17;19,20,32.18,20,47.1365,104_289,2.7324
1,1,24,6,2,0.369697,24;13;12;3;1;2;6,74;38;35;5;1;4,26,41.834,26,41.1918,61_157,36.9697
1,7,24,6,4,0.0154471,24;23;14;11;4;5;6,76;71;40;31;9;12,22,35.398,22,46.9351,87_239,1.54471
1,4,24,6,3,0.587532,24;13;12;3;4;5;6,74;38;35;6;9;12,21,33.789,21,40.0254,67_174,58.7532
1,0,24,7,1,0.955558,24;21;20;18;7,75;64;60;54,15,24.135,15,25.6018,90_253,95.5558
1,1,24,7,2,0.0444423,24;23;22;20;18;7,76;72;68;60;54,17,27.353,17,30.4567,114_330,4.44423
1,0,24,8,1,0.955558,24;21;20;18;7;8,75;64;60;54;17,18,28.962,18,31.8938,98_270,191.112
1,1,24,8,2,0.0238116,24;23;22;20;18;7;8,76;72;68;60;54;17,20,32.18,20,36.7487,122_347,4.76231
1,3,24,8,3,0.0206307,24;23;22;20;18;16;8,76;72;68;60;55;47,23,37.007,23,40.7937,131_378,4.12614
1,0,24,9,1,0.136242,24;21;22;15;10;9,75;65;67;43;26,17,27.353,17,43.6145,101_276,27.2483
1,1,24,9,2,0.0083645,24;23;22;20;19;15;10;9,76;72;68;61;57;43;26,27,43.443,27,57.7543,142_403,1.6729
1,3,24,9,3,0.781331,24;13;12;3;4;5;9,74;38;35;6;9;13,22,35.398,22,41.7523,70_175,156.266
1,5,24,9,4,0.027842,24;23;14;11;10;9,76;71;40;32;26,18,28.962,18,45.8186,91_245,5.56839
1,10,24,9,5,0.0462205,24;23;22;15;10;9,76;72;67;43;26,18,28.962,18,44.2809,103_284,9.2441
1,1,24,10,2,0.0083645,24;23;22;20;19;15;10,76;72;68;61;57;43,24,38.616,24,51.8541,133_377,6.6916
1,0,24,10,1,0.619521,24;21;22;15;10,75;65;67;43,14,22.526,14,37.7144,92_250,495.617
1,3,24,10,3,0.0741013,24;23;14;11;10,76;71;40;32,15,24.135,15,39.9184,82_219,59.2811
1,10,24,10,4,0.161721,24;23;22;15;10,76;72;67;43,15,24.135,15,38.3807,94_258,129.377
1,17,24,10,5,0.136292,24;23;14;15;10,76;71;41;43,17,27.353,17,38.4385,86_231,109.033
1,1,24,11,2,0.0083645,24;13;12;3;4;11,74;38;35;6;10,21,33.789,21,36.6657,67_163,5.0187
1,0,24,11,1,0.921641,24;23;14;11,76;71;40,10,16.09,10,27.7332,72_187,552.985
1,6,24,11,3,0.0699946,24;13;12;11,74;38;36,13,20.917,13,34.2177,60_148,41.9967
1,0,24,12,1,1,24;13;12,74;38,7,11.263,7,20.4708,49_112,500
1,0,24,13,1,1,24;13,74,4,6.436,4,17.435,37_74,700
1,0,24,14,1,1,24;23;14,76;71,6,9.654,6,12.7501,61_147,400
1,0,24,15,1,0.619521,24;21;22;15,75;65;67,8,12.872,8,24.0331,82_207,247.809
1,3,24,15,3,0.235823,24;23;22;15,76;72;67,9,14.481,9,24.6994,84_215,94.3291
1,1,24,15,2,0.0083645,24;23;22;20;19;15,76;72;68;61;57,18,28.962,18,38.1729,123_334,3.3458
1,17,24,15,4,0.136292,24;23;14;15,76;71;41,11,17.699,11,24.7573,76_188,54.5166
1,1,24,16,2,0.0444423,24;23;22;20;18;16,76;72;68;60;55,18,28.962,18,31.5958,123_331,13.3327
1,0,24,16,1,0.0184019,24;21;22;15;19;17;16,75;65;67;45;58;52,15,24.135,15,43.5466,134_362,5.52057
1,2,24,16,3,0.937156,24;21;20;18;16,75;64;60;55,16,25.744,16,26.7408,99_254,281.147
1,2,24,17,3,0.00892213,24;21;22;15;10;17,75;65;67;43;30,22,35.398,22,55.5575,109_280,2.67664
1,0,24,17,1,0.452424,24;21;22;15;19;17,75;65;67;45;58,13,20.917,13,35.1831,118_310,135.727
1,13,24,17,6,0.0572393,24;21;20;19;17,75;64;61;58,15,24.135,15,36.036,101_258,17.1718
1,1,24,17,2,0.0083645,24;23;22;20;19;15;10;17,76;72;68;61;57;43;30,32,51.488,32,69.6973,150_407,2.50935
1,3,24,17,4,0.235823,24;23;22;15;19;17,76;72;67;45;58,14,22.526,14,35.8494,120_318,70.7468
1,17,24,17,7,0.0513306,24;23;14;15;19;17,76;71;41;45;58,16,25.744,16,35.9072,112_291,15.3992
1,9,24,17,5,0.185897,24;21;20;18;16;17,75;64;60;55;49,18,28.962,18,35.1545,116_303,55.7691
1,0,24,19,1,0.562282,24;21;22;15;19,75;65;67;45,11,17.699,11,28.2119,101_252,56.2282
1,1,24,19,2,0.0083645,24;23;22;20;19,76;72;68;61,15,24.135,15,33.9198,108_277,0.83645
1,3,24,19,3,0.235823,24;23;22;15;19,76;72;67;45,12,19.308,12,28.8782,103_260,23.5823
1,17,24,19,5,0.136292,24;23;14;15;19,76;71;41;45,14,22.526,14,28.9361,95_233,13.6292
1,13,24,19,4,0.0572393,24;21;20;19,75;64;61,13,20.917,13,29.0649,84_200,5.72393
1,0,24,20,1,0.955558,24;21;20,75;64,9,14.481,9,19.243,65_139,382.223
1,1,24,20,2,0.0444423,24;23;22;20,76;72;68,11,17.699,11,24.098,89_216,17.7769
1,0,24,21,1,0.991636,24;21,75,3,4.827,3,10.6831,45_75,495.818
1,1,24,21,2,0.0083645,24;23;22;20;21,76;72;68;62,17,27.353,17,32.9282,110_278,4.18225
1,0,24,22,1,0.619521,24;21;22,75;65,5,8.045,5,15.2493,67_140,681.473
1,1,24,22,2,0.380479,24;23;22,76;72,6,9.654,6,15.9156,69_148,418.527
1,0,24,23,1,1,24;23,76,2,3.218,2,3.8742,47_76,700
